group,protein_heavy_atom_order,atom_index,rmsf_nm
CWLD_water_off_aq0p5,1021,1979,0.12223663
CWLD_water_off_aq0p5,1022,1980,0.13673398
CWLD_water_off_aq0p5,1023,1992,0.10727739
CWLD_water_off_aq0p5,1024,1993,0.109554715
CWLD_water_off_aq0p5,1025,1994,0.114210024
CWLD_water_off_aq0p5,1026,1995,0.12718351
CWLD_water_off_aq0p5,1027,1996,0.115669176
CWLD_water_off_aq0p5,1028,1997,0.12919465
CWLD_water_off_aq0p5,1029,1998,0.14045785
CWLD_water_off_aq0p5,1030,1999,0.14228092
CWLD_water_off_aq0p5,1031,2004,0.10854912
CWLD_water_off_aq0p5,1032,2005,0.10844759
CWLD_water_off_aq0p5,1033,2006,0.10391906
CWLD_water_off_aq0p5,1034,2007,0.12012234
CWLD_water_off_aq0p5,1035,2011,0.09720433
CWLD_water_off_aq0p5,1036,2012,0.099860355
CWLD_water_off_aq0p5,1037,2013,0.08987686
CWLD_water_off_aq0p5,1038,2014,0.10351755
CWLD_water_off_aq0p5,1039,2015,0.11101864
CWLD_water_off_aq0p5,1040,2016,0.10509274
CWLD_water_off_aq0p5,1041,2017,0.1254442
CWLD_water_off_aq0p5,1042,2018,0.10053683
CWLD_water_off_aq0p5,1043,2023,0.07940674
CWLD_water_off_aq0p5,1044,2024,0.07558015
CWLD_water_off_aq0p5,1045,2025,0.06687208
CWLD_water_off_aq0p5,1046,2026,0.072910234
CWLD_water_off_aq0p5,1047,2030,0.06452557
CWLD_water_off_aq0p5,1048,2031,0.059356824
CWLD_water_off_aq0p5,1049,2032,0.058108304
CWLD_water_off_aq0p5,1050,2033,0.062401842
CWLD_water_off_aq0p5,1051,2034,0.06061323
CWLD_water_off_aq0p5,1052,2035,0.06887844
CWLD_water_off_aq0p5,1053,2036,0.07624622
CWLD_water_off_aq0p5,1054,2037,0.14107592
CWLD_water_off_aq0p5,1055,2038,0.083140604
CWLD_water_off_aq0p5,1056,2047,0.06056829
CWLD_water_off_aq0p5,1057,2048,0.05780221
CWLD_water_off_aq0p5,1058,2049,0.053788926
CWLD_water_off_aq0p5,1059,2050,0.04914916
CWLD_water_off_aq0p5,1060,2051,0.059182834
CWLD_water_off_aq0p5,1061,2052,0.059740122
CWLD_water_off_aq0p5,1062,2053,0.0748967
CWLD_water_off_aq0p5,1063,2063,0.067672215
CWLD_water_off_aq0p5,1064,2064,0.06614973
CWLD_water_off_aq0p5,1065,2065,0.061144743
CWLD_water_off_aq0p5,1066,2066,0.06659001
CWLD_water_off_aq0p5,1067,2067,0.07418704
CWLD_water_off_aq0p5,1068,2068,0.07162101
CWLD_water_off_aq0p5,1069,2069,0.13333534
CWLD_water_off_aq0p5,1070,2070,0.084454075
CWLD_water_off_aq0p5,1071,2077,0.05885392
CWLD_water_off_aq0p5,1072,2078,0.055816162
CWLD_water_off_aq0p5,1073,2079,0.060635958
CWLD_water_off_aq0p5,1074,2080,0.062943116
CWLD_water_off_aq0p5,1075,2081,0.064102955
CWLD_water_off_aq0p5,1076,2082,0.06576043
CWLD_water_off_aq0p5,1077,2083,0.06588948
CWLD_water_off_aq0p5,1078,2084,0.09075402
CWLD_water_off_aq0p5,1079,2085,0.07562315
CWLD_water_off_aq0p5,1080,2086,0.09508906
CWLD_water_off_aq0p5,1081,2087,0.082058854
CWLD_water_off_aq0p5,1082,2088,0.096642494
CWLD_water_off_aq0p5,1083,2098,0.06802886
CWLD_water_off_aq0p5,1084,2099,0.07679575
CWLD_water_off_aq0p5,1085,2100,0.08138275
CWLD_water_off_aq0p5,1086,2101,0.09079372
CWLD_water_off_aq0p5,1087,2102,0.09272614
CWLD_water_off_aq0p5,1088,2103,0.15214148
CWLD_water_off_aq0p5,1089,2104,0.21278185
CWLD_water_off_aq0p5,1090,2105,0.23037416
CWLD_water_off_aq0p5,1091,2106,0.28707603
CWLD_water_off_aq0p5,1092,2113,0.08371797
CWLD_water_off_aq0p5,1093,2114,0.08966878
CWLD_water_off_aq0p5,1094,2115,0.0861148
CWLD_water_off_aq0p5,1095,2116,0.093483016
CWLD_water_off_aq0p5,1096,2117,0.092694744
CWLD_water_off_aq0p5,1097,2118,0.099298805
CWLD_water_off_aq0p5,1098,2119,0.09562177
CWLD_water_off_aq0p5,1099,2120,0.14158222
CWLD_water_off_aq0p5,1100,2121,0.073974654
CWLD_water_off_aq0p5,1101,2128,0.077416
CWLD_water_off_aq0p5,1102,2129,0.07709468
CWLD_water_off_aq0p5,1103,2130,0.079586126
CWLD_water_off_aq0p5,1104,2131,0.09452873
CWLD_water_off_aq0p5,1105,2132,0.068986975
CWLD_water_off_aq0p5,1106,2133,0.06659295
CWLD_water_off_aq0p5,1107,2134,0.07496211
CWLD_water_off_aq0p5,1108,2135,0.06621025
CWLD_water_off_aq0p5,1109,2136,0.07744464
CWLD_water_off_aq0p5,1110,2137,0.07086189
CWLD_water_off_aq0p5,1111,2138,0.07440704
CWLD_water_off_aq0p5,1112,2148,0.07158001
CWLD_water_off_aq0p5,1113,2149,0.073926836
CWLD_water_off_aq0p5,1114,2150,0.07958003
CWLD_water_off_aq0p5,1115,2151,0.090887904
CWLD_water_off_aq0p5,1116,2152,0.07011859
CWLD_water_off_aq0p5,1117,2153,0.078806594
CWLD_water_off_aq0p5,1118,2154,0.072113685
CWLD_water_off_aq0p5,1119,2164,0.07722263
CWLD_water_off_aq0p5,1120,2165,0.08317373
CWLD_water_off_aq0p5,1121,2166,0.09804732
CWLD_water_off_aq0p5,1122,2167,0.10819629
CWLD_water_off_aq0p5,1123,2168,0.08415848
CWLD_water_off_aq0p5,1124,2169,0.09747853
CWLD_water_off_aq0p5,1125,2170,0.107353784
CWLD_water_off_aq0p5,1126,2171,0.18646745
CWLD_water_off_aq0p5,1127,2172,0.11795178
CWLD_water_off_aq0p5,1128,2181,0.10549876
CWLD_water_off_aq0p5,1129,2182,0.12276671
CWLD_water_off_aq0p5,1130,2183,0.13630886
CWLD_water_off_aq0p5,1131,2184,0.1510296
CWLD_water_off_aq0p5,1132,2185,0.1419636
CWLD_water_off_aq0p5,1133,2186,0.14403212
CWLD_water_off_aq0p5,1134,2187,0.1606852
CWLD_water_off_aq0p5,1135,2188,0.18756627
CWLD_water_off_aq0p5,1136,2198,0.13728157
CWLD_water_off_aq0p5,1137,2199,0.15188749
CWLD_water_off_aq0p5,1138,2200,0.1570074
CWLD_water_off_aq0p5,1139,2201,0.18672279
CWLD_water_off_aq0p5,1140,2202,0.14690605
CWLD_water_off_aq0p5,1141,2203,0.120227344
CWLD_water_off_aq0p5,1142,2204,0.10117078
CWLD_water_off_aq0p5,1143,2205,0.15999411
CWLD_water_off_aq0p5,1144,2215,0.13915096
CWLD_water_off_aq0p5,1145,2216,0.14799379
CWLD_water_off_aq0p5,1146,2217,0.15728794
CWLD_water_off_aq0p5,1147,2218,0.1743298
CWLD_water_off_aq0p5,1148,2219,0.1365308
CWLD_water_off_aq0p5,1149,2220,0.14163922
CWLD_water_off_aq0p5,1150,2221,0.11627962
CWLD_water_off_aq0p5,1151,2229,0.15587342
CWLD_water_off_aq0p5,1152,2230,0.17327696
CWLD_water_off_aq0p5,1153,2231,0.18895638
CWLD_water_off_aq0p5,1154,2232,0.2282811
CWLD_water_off_aq0p5,1155,2233,0.17947857
CWLD_water_off_aq0p5,1156,2239,0.206529
CWLD_water_off_aq0p5,1157,2240,0.22841033
CWLD_water_off_aq0p5,1158,2241,0.26010033
CWLD_water_off_aq0p5,1159,2242,0.3270816
CWLD_water_off_aq0p5,1160,2243,0.20940475
CWLD_water_off_aq0p5,1161,2244,0.21636035
CWLD_water_off_aq0p5,1162,2245,0.23198164
CWLD_water_off_aq0p5,1163,2246,0.28272435
CWLD_water_off_aq0p5,1164,2247,0.3049104
CWLD_water_off_aq0p5,1165,2248,0.25483218
CWLD_water_off_aq0p5,1166,2262,0.31462377
CWLD_water_off_aq0p5,1167,2263,0.24171907
CWLD_water_off_aq0p5,1168,2264,0.21143958
CWLD_water_off_aq0p5,1169,2265,0.25324833
CWLD_water_off_aq0p5,1170,2266,0.24535543
CWLD_water_off_aq0p5,1171,2267,0.22602567
CWLD_water_off_aq0p5,1172,2268,0.27173665
CWLD_water_off_aq0p5,1173,2280,0.16952482
CWLD_water_off_aq0p5,1174,2281,0.1403155
CWLD_water_off_aq0p5,1175,2282,0.12722898
CWLD_water_off_aq0p5,1176,2283,0.17010607
CWLD_water_off_aq0p5,1177,2284,0.1668538
CWLD_water_off_aq0p5,1178,2285,0.1562571
CWLD_water_off_aq0p5,1179,2286,0.17684257
CWLD_water_off_aq0p5,1180,2287,0.1831321
CWLD_water_off_aq0p5,1181,2288,0.18260941
CWLD_water_off_aq0p5,1182,2302,0.10398484
CWLD_water_off_aq0p5,1183,2303,0.12231169
CWLD_water_off_aq0p5,1184,2304,0.093030825
CWLD_water_off_aq0p5,1185,2305,0.09162848
CWLD_water_off_aq0p5,1186,2306,0.17559086
CWLD_water_off_aq0p5,1187,2307,0.2329876
CWLD_water_off_aq0p5,1188,2308,0.27827263
CWLD_water_off_aq0p5,1189,2309,0.30033085
CWLD_water_off_aq0p5,1190,2321,0.08990864
CWLD_water_off_aq0p5,1191,2322,0.07938
CWLD_water_off_aq0p5,1192,2323,0.07691153
CWLD_water_off_aq0p5,1193,2324,0.08492665
CWLD_water_off_aq0p5,1194,2325,0.07659531
CWLD_water_off_aq0p5,1195,2326,0.08891789
CWLD_water_off_aq0p5,1196,2327,0.08434245
CWLD_water_off_aq0p5,1197,2328,0.11052857
CWLD_water_off_aq0p5,1198,2340,0.07606809
CWLD_water_off_aq0p5,1199,2341,0.07281956
CWLD_water_off_aq0p5,1200,2342,0.07934464
CWLD_water_off_aq0p5,1201,2343,0.0939862
CWLD_water_off_aq0p5,1202,2344,0.07982573
CWLD_water_off_aq0p5,1203,2345,0.09059144
CWLD_water_off_aq0p5,1204,2346,0.08021359
CWLD_water_off_aq0p5,1205,2354,0.07823043
CWLD_water_off_aq0p5,1206,2355,0.083856
CWLD_water_off_aq0p5,1207,2356,0.084107324
CWLD_water_off_aq0p5,1208,2357,0.092231974
CWLD_water_off_aq0p5,1209,2358,0.08451561
CWLD_water_off_aq0p5,1210,2359,0.08077112
CWLD_water_off_aq0p5,1211,2365,0.08609918
CWLD_water_off_aq0p5,1212,2366,0.089130804
CWLD_water_off_aq0p5,1213,2367,0.09002833
CWLD_water_off_aq0p5,1214,2368,0.10622415
CWLD_water_off_aq0p5,1215,2369,0.090150535
CWLD_water_off_aq0p5,1216,2370,0.06770045
CWLD_water_off_aq0p5,1217,2371,0.069847
CWLD_water_off_aq0p5,1218,2372,0.055606022
CWLD_water_off_aq0p5,1219,2373,0.050671943
CWLD_water_off_aq0p5,1220,2374,0.06705674
CWLD_water_off_aq0p5,1221,2375,0.05890133
CWLD_water_off_aq0p5,1222,2376,0.059352603
CWLD_water_off_aq0p5,1223,2377,0.07491373
CWLD_water_off_aq0p5,1224,2378,0.07238044
CWLD_water_off_aq0p5,1225,2389,0.081627205
CWLD_water_off_aq0p5,1226,2390,0.08354802
CWLD_water_off_aq0p5,1227,2391,0.08910811
CWLD_water_off_aq0p5,1228,2392,0.09918863
CWLD_water_off_aq0p5,1229,2393,0.08237845
CWLD_water_off_aq0p5,1230,2394,0.09158237
CWLD_water_off_aq0p5,1231,2395,0.0851837
CWLD_water_off_aq0p5,1232,2403,0.08895824
CWLD_water_off_aq0p5,1233,2404,0.09446254
CWLD_water_off_aq0p5,1234,2405,0.1012675
CWLD_water_off_aq0p5,1235,2406,0.10447987
CWLD_water_off_aq0p5,1236,2407,0.09865374
CWLD_water_off_aq0p5,1237,2408,0.10400679
CWLD_water_off_aq0p5,1238,2409,0.103670284
CWLD_water_off_aq0p5,1239,2417,0.109227106
CWLD_water_off_aq0p5,1240,2418,0.117982954
CWLD_water_off_aq0p5,1241,2419,0.11710617
CWLD_water_off_aq0p5,1242,2420,0.12073747
CWLD_water_off_aq0p5,1243,2421,0.13097858
CWLD_water_off_aq0p5,1244,2422,0.13580446
CWLD_water_off_aq0p5,1245,2423,0.13734975
CWLD_water_off_aq0p5,1246,2433,0.11515659
CWLD_water_off_aq0p5,1247,2434,0.116039544
CWLD_water_off_aq0p5,1248,2435,0.11174291
CWLD_water_off_aq0p5,1249,2436,0.11326157
CWLD_water_off_aq0p5,1250,2437,0.118384644
CWLD_water_off_aq0p5,1251,2438,0.12895371
CWLD_water_off_aq0p5,1252,2439,0.13177092
CWLD_water_off_aq0p5,1253,2440,0.15527512
CWLD_water_off_aq0p5,1254,2452,0.1073754
CWLD_water_off_aq0p5,1255,2453,0.10529038
CWLD_water_off_aq0p5,1256,2454,0.097943716
CWLD_water_off_aq0p5,1257,2455,0.09739712
CWLD_water_off_aq0p5,1258,2456,0.11084231
CWLD_water_off_aq0p5,1259,2457,0.10553872
CWLD_water_off_aq0p5,1260,2458,0.11751179
CWLD_water_off_aq0p5,1261,2459,0.12114769
CWLD_water_off_aq0p5,1262,2471,0.09888572
CWLD_water_off_aq0p5,1263,2472,0.09938846
CWLD_water_off_aq0p5,1264,2473,0.10238926
CWLD_water_off_aq0p5,1265,2474,0.10430035
CWLD_water_off_aq0p5,1266,2475,0.10516901
CWLD_water_off_aq0p5,1267,2476,0.113815136
CWLD_water_off_aq0p5,1268,2477,0.10413275
CWLD_water_off_aq0p5,1269,2487,0.10573402
CWLD_water_off_aq0p5,1270,2488,0.10972886
CWLD_water_off_aq0p5,1271,2489,0.109151796
CWLD_water_off_aq0p5,1272,2490,0.113448866
CWLD_water_off_aq0p5,1273,2491,0.11808296
CWLD_water_off_aq0p5,1274,2492,0.07233639
CWLD_water_off_aq0p5,1275,2493,0.073735364
CWLD_water_off_aq0p5,1276,2494,0.099032596
CWLD_water_off_aq0p5,1277,2495,0.09469961
CWLD_water_off_aq0p5,1278,2509,0.107825175
CWLD_water_off_aq0p5,1279,2510,0.108099304
CWLD_water_off_aq0p5,1280,2511,0.10355002
CWLD_water_off_aq0p5,1281,2512,0.10794128
CWLD_water_off_aq0p5,1282,2513,0.112167545
CWLD_water_off_aq0p5,1283,2514,0.11751974
CWLD_water_off_aq0p5,1284,2520,0.0986218
CWLD_water_off_aq0p5,1285,2521,0.09511597
CWLD_water_off_aq0p5,1286,2522,0.08957015
CWLD_water_off_aq0p5,1287,2523,0.09416837
CWLD_water_off_aq0p5,1288,2524,0.09890611
CWLD_water_off_aq0p5,1289,2525,0.13602367
CWLD_water_off_aq0p5,1290,2526,0.105298005
CWLD_water_off_aq0p5,1291,2527,0.1723332
CWLD_water_off_aq0p5,1292,2537,0.08449862
CWLD_water_off_aq0p5,1293,2538,0.08087604
CWLD_water_off_aq0p5,1294,2539,0.08355406
CWLD_water_off_aq0p5,1295,2540,0.11998186
CWLD_water_off_aq0p5,1296,2541,0.0836209
CWLD_water_off_aq0p5,1297,2542,0.09446167
CWLD_water_off_aq0p5,1298,2543,0.11380354
CWLD_water_off_aq0p5,1299,2544,0.17208639
CWLD_water_off_aq0p5,1300,2556,0.08120862
CWLD_water_off_aq0p5,1301,2557,0.09059368
CWLD_water_off_aq0p5,1302,2558,0.08979948
CWLD_water_off_aq0p5,1303,2559,0.10410839
CWLD_water_off_aq0p5,1304,2560,0.109961465
CWLD_water_off_aq0p5,1305,2561,0.12831116
CWLD_water_off_aq0p5,1306,2562,0.13612123
CWLD_water_off_aq0p5,1307,2563,0.13687883
CWLD_water_off_aq0p5,1308,2564,0.15557498
CWLD_water_off_aq0p5,1309,2565,0.17556517
CWLD_water_off_aq0p5,1310,2566,0.18393005
CWLD_water_off_aq0p5,1311,2580,0.08083722
CWLD_water_off_aq0p5,1312,2581,0.080669545
CWLD_water_off_aq0p5,1313,2582,0.07566486
CWLD_water_off_aq0p5,1314,2583,0.0877351
CWLD_water_off_aq0p5,1315,2584,0.08631827
CWLD_water_off_aq0p5,1316,2585,0.09920749
CWLD_water_off_aq0p5,1317,2586,0.14158715
CWLD_water_off_aq0p5,1318,2587,0.14437526
CWLD_water_off_aq0p5,1319,2588,0.1830357
CWLD_water_off_aq0p5,1320,2602,0.06844079
CWLD_water_off_aq0p5,1321,2603,0.068275236
CWLD_water_off_aq0p5,1322,2604,0.06791077
CWLD_water_off_aq0p5,1323,2605,0.08913261
CWLD_water_off_aq0p5,1324,2606,0.072179265
CWLD_water_off_aq0p5,1325,2607,0.08096617
CWLD_water_off_aq0p5,1326,2608,0.12455314
CWLD_water_off_aq0p5,1327,2609,0.123665705
CWLD_water_off_aq0p5,1328,2610,0.18819262
CWLD_water_off_aq0p5,1329,2611,0.21981156
CWLD_water_off_aq0p5,1330,2612,0.26021177
CWLD_water_off_aq0p5,1331,2626,0.06961393
CWLD_water_off_aq0p5,1332,2627,0.07345901
CWLD_water_off_aq0p5,1333,2628,0.06829545
CWLD_water_off_aq0p5,1334,2629,0.081449136
CWLD_water_off_aq0p5,1335,2630,0.0925782
CWLD_water_off_aq0p5,1336,2631,0.13627872
CWLD_water_off_aq0p5,1337,2637,0.07301092
CWLD_water_off_aq0p5,1338,2638,0.06928606
CWLD_water_off_aq0p5,1339,2639,0.07121871
CWLD_water_off_aq0p5,1340,2640,0.08037559
CWLD_water_off_aq0p5,1341,2641,0.07016223
CWLD_water_off_aq0p5,1342,2642,0.07676355
CWLD_water_off_aq0p5,1343,2643,0.1251403
CWLD_water_off_aq0p5,1344,2644,0.083981305
CWLD_water_off_aq0p5,1345,2645,0.15866414
CWLD_water_off_aq0p5,1346,2646,0.125062
CWLD_water_off_aq0p5,1347,2647,0.15569377
CWLD_water_off_aq0p5,1348,2657,0.07689552
CWLD_water_off_aq0p5,1349,2658,0.079519376
CWLD_water_off_aq0p5,1350,2659,0.078765996
CWLD_water_off_aq0p5,1351,2660,0.08427598
CWLD_water_off_aq0p5,1352,2664,0.0953349
CWLD_water_off_aq0p5,1353,2665,0.098418444
CWLD_water_off_aq0p5,1354,2666,0.12265853
CWLD_water_off_aq0p5,1355,2667,0.14857636
CWLD_water_off_aq0p5,1356,2668,0.09932587
CWLD_water_off_aq0p5,1357,2669,0.08441066
CWLD_water_off_aq0p5,1358,2670,0.08618285
CWLD_water_off_aq0p5,1359,2671,0.090774216
CWLD_water_off_aq0p5,1360,2678,0.12504403
CWLD_water_off_aq0p5,1361,2679,0.15381823
CWLD_water_off_aq0p5,1362,2680,0.1710493
CWLD_water_off_aq0p5,1363,2681,0.22911325
CWLD_water_off_aq0p5,1364,2682,0.1725511
CWLD_water_off_aq0p5,1365,2683,0.15245071
CWLD_water_off_aq0p5,1366,2684,0.12256722
CWLD_water_off_aq0p5,1367,2692,0.15194616
CWLD_water_off_aq0p5,1368,2693,0.17343839
CWLD_water_off_aq0p5,1369,2694,0.19879328
CWLD_water_off_aq0p5,1370,2695,0.1916265
CWLD_water_off_aq0p5,1371,2696,0.1681794
CWLD_water_off_aq0p5,1372,2697,0.17328759
CWLD_water_off_aq0p5,1373,2698,0.16104285
CWLD_water_off_aq0p5,1374,2699,0.2421023
CWLD_water_off_aq0p5,1375,2700,0.16589928
CWLD_water_off_aq0p5,1376,2701,0.26277328
CWLD_water_off_aq0p5,1377,2702,0.20497042
CWLD_water_off_aq0p5,1378,2703,0.2466137
CWLD_aq0_unweighted_density,0,0,0.4078474
CWLD_aq0_unweighted_density,1,1,0.31979644
CWLD_aq0_unweighted_density,2,2,0.24802355
CWLD_aq0_unweighted_density,3,3,0.23770589
CWLD_aq0_unweighted_density,4,4,0.3491029
CWLD_aq0_unweighted_density,5,12,0.24463521
CWLD_aq0_unweighted_density,6,13,0.20873131
CWLD_aq0_unweighted_density,7,14,0.16792375
CWLD_aq0_unweighted_density,8,15,0.19753537
CWLD_aq0_unweighted_density,9,16,0.28524473
CWLD_aq0_unweighted_density,10,17,0.34626406
CWLD_aq0_unweighted_density,11,18,0.43020126
CWLD_aq0_unweighted_density,12,19,0.3444489
CWLD_aq0_unweighted_density,13,24,0.15225655
CWLD_aq0_unweighted_density,14,25,0.13813153
CWLD_aq0_unweighted_density,15,26,0.127774
CWLD_aq0_unweighted_density,16,27,0.13936783
CWLD_aq0_unweighted_density,17,28,0.16767012
CWLD_aq0_unweighted_density,18,29,0.20201235
CWLD_aq0_unweighted_density,19,30,0.22598352
CWLD_aq0_unweighted_density,20,31,0.25062793
CWLD_aq0_unweighted_density,21,32,0.24923195
CWLD_aq0_unweighted_density,22,41,0.12631233
CWLD_aq0_unweighted_density,23,42,0.1250388
CWLD_aq0_unweighted_density,24,43,0.11024805
CWLD_aq0_unweighted_density,25,44,0.09473732
CWLD_aq0_unweighted_density,26,45,0.14419354
CWLD_aq0_unweighted_density,27,46,0.17141026
CWLD_aq0_unweighted_density,28,47,0.2369514
CWLD_aq0_unweighted_density,29,48,0.21746296
CWLD_aq0_unweighted_density,30,60,0.13299091
CWLD_aq0_unweighted_density,31,61,0.14365691
CWLD_aq0_unweighted_density,32,62,0.1217017
CWLD_aq0_unweighted_density,33,63,0.12003309
CWLD_aq0_unweighted_density,34,64,0.19166303
CWLD_aq0_unweighted_density,35,65,0.22582483
CWLD_aq0_unweighted_density,36,66,0.21890502
CWLD_aq0_unweighted_density,37,74,0.11873883
CWLD_aq0_unweighted_density,38,75,0.11518916
CWLD_aq0_unweighted_density,39,76,0.09153445
CWLD_aq0_unweighted_density,40,77,0.09374217
CWLD_aq0_unweighted_density,41,78,0.13459335
CWLD_aq0_unweighted_density,42,79,0.2147019
CWLD_aq0_unweighted_density,43,80,0.28922957
CWLD_aq0_unweighted_density,44,81,0.3621633
CWLD_aq0_unweighted_density,45,82,0.31950417
CWLD_aq0_unweighted_density,46,89,0.08113042
CWLD_aq0_unweighted_density,47,90,0.0764479
CWLD_aq0_unweighted_density,48,91,0.06679757
CWLD_aq0_unweighted_density,49,92,0.065570794
CWLD_aq0_unweighted_density,50,93,0.088737346
CWLD_aq0_unweighted_density,51,94,0.15199849
CWLD_aq0_unweighted_density,52,95,0.17444323
CWLD_aq0_unweighted_density,53,96,0.178597
CWLD_aq0_unweighted_density,54,97,0.23271291
CWLD_aq0_unweighted_density,55,104,0.06782883
CWLD_aq0_unweighted_density,56,105,0.07128713
CWLD_aq0_unweighted_density,57,106,0.0690608
CWLD_aq0_unweighted_density,58,107,0.0678549
CWLD_aq0_unweighted_density,59,108,0.09392489
CWLD_aq0_unweighted_density,60,109,0.13931626
CWLD_aq0_unweighted_density,61,110,0.16419089
CWLD_aq0_unweighted_density,62,111,0.20129398
CWLD_aq0_unweighted_density,63,112,0.17755033
CWLD_aq0_unweighted_density,64,121,0.07416056
CWLD_aq0_unweighted_density,65,122,0.07757407
CWLD_aq0_unweighted_density,66,123,0.06916035
CWLD_aq0_unweighted_density,67,124,0.06901575
CWLD_aq0_unweighted_density,68,125,0.09495876
CWLD_aq0_unweighted_density,69,126,0.10973605
CWLD_aq0_unweighted_density,70,127,0.10784132
CWLD_aq0_unweighted_density,71,128,0.18580809
CWLD_aq0_unweighted_density,72,140,0.06880961
CWLD_aq0_unweighted_density,73,141,0.06541136
CWLD_aq0_unweighted_density,74,142,0.056796808
CWLD_aq0_unweighted_density,75,143,0.057924602
CWLD_aq0_unweighted_density,76,144,0.072424136
CWLD_aq0_unweighted_density,77,150,0.054868482
CWLD_aq0_unweighted_density,78,151,0.052284677
CWLD_aq0_unweighted_density,79,152,0.048564076
CWLD_aq0_unweighted_density,80,153,0.048295077
CWLD_aq0_unweighted_density,81,154,0.057573378
CWLD_aq0_unweighted_density,82,155,0.06431819
CWLD_aq0_unweighted_density,83,156,0.06752517
CWLD_aq0_unweighted_density,84,157,0.1090801
CWLD_aq0_unweighted_density,85,158,0.11991969
CWLD_aq0_unweighted_density,86,165,0.04959169
CWLD_aq0_unweighted_density,87,166,0.05223431
CWLD_aq0_unweighted_density,88,167,0.05151329
CWLD_aq0_unweighted_density,89,168,0.05532533
CWLD_aq0_unweighted_density,90,169,0.059351142
CWLD_aq0_unweighted_density,91,170,0.06135158
CWLD_aq0_unweighted_density,92,171,0.088995606
CWLD_aq0_unweighted_density,93,172,0.06851734
CWLD_aq0_unweighted_density,94,173,0.10305229
CWLD_aq0_unweighted_density,95,174,0.076240055
CWLD_aq0_unweighted_density,96,175,0.086419396
CWLD_aq0_unweighted_density,97,185,0.052444763
CWLD_aq0_unweighted_density,98,186,0.05218776
CWLD_aq0_unweighted_density,99,187,0.048843287
CWLD_aq0_unweighted_density,100,188,0.050806228
CWLD_aq0_unweighted_density,101,189,0.05790863
CWLD_aq0_unweighted_density,102,190,0.07338194
CWLD_aq0_unweighted_density,103,191,0.098414026
CWLD_aq0_unweighted_density,104,192,0.14940766
CWLD_aq0_unweighted_density,105,193,0.17989203
CWLD_aq0_unweighted_density,106,207,0.05172352
CWLD_aq0_unweighted_density,107,208,0.054926917
CWLD_aq0_unweighted_density,108,209,0.05554979
CWLD_aq0_unweighted_density,109,210,0.06495542
CWLD_aq0_unweighted_density,110,211,0.06463772
CWLD_aq0_unweighted_density,111,212,0.07968282
CWLD_aq0_unweighted_density,112,213,0.07929325
CWLD_aq0_unweighted_density,113,214,0.09103157
CWLD_aq0_unweighted_density,114,215,0.1076592
CWLD_aq0_unweighted_density,115,222,0.052585848
CWLD_aq0_unweighted_density,116,223,0.05696498
CWLD_aq0_unweighted_density,117,224,0.055953108
CWLD_aq0_unweighted_density,118,225,0.06444569
CWLD_aq0_unweighted_density,119,226,0.06288657
CWLD_aq0_unweighted_density,120,232,0.053526804
CWLD_aq0_unweighted_density,121,233,0.054426853
CWLD_aq0_unweighted_density,122,234,0.054136712
CWLD_aq0_unweighted_density,123,235,0.06270227
CWLD_aq0_unweighted_density,124,236,0.05536531
CWLD_aq0_unweighted_density,125,237,0.05059807
CWLD_aq0_unweighted_density,126,238,0.048458252
CWLD_aq0_unweighted_density,127,239,0.06851734
CWLD_aq0_unweighted_density,128,240,0.054564964
CWLD_aq0_unweighted_density,129,241,0.07263405
CWLD_aq0_unweighted_density,130,242,0.06143953
CWLD_aq0_unweighted_density,131,252,0.05135555
CWLD_aq0_unweighted_density,132,253,0.055914663
CWLD_aq0_unweighted_density,133,254,0.059029695
CWLD_aq0_unweighted_density,134,255,0.06835987
CWLD_aq0_unweighted_density,135,256,0.06374601
CWLD_aq0_unweighted_density,136,257,0.078286394
CWLD_aq0_unweighted_density,137,263,0.05929937
CWLD_aq0_unweighted_density,138,264,0.06302499
CWLD_aq0_unweighted_density,139,265,0.05774151
CWLD_aq0_unweighted_density,140,266,0.061382838
CWLD_aq0_unweighted_density,141,267,0.07851417
CWLD_aq0_unweighted_density,142,268,0.09674077
CWLD_aq0_unweighted_density,143,269,0.16213822
CWLD_aq0_unweighted_density,144,270,0.14918603
CWLD_aq0_unweighted_density,145,282,0.057516545
CWLD_aq0_unweighted_density,146,283,0.054830592
CWLD_aq0_unweighted_density,147,284,0.047332563
CWLD_aq0_unweighted_density,148,285,0.0537077
CWLD_aq0_unweighted_density,149,286,0.06489002
CWLD_aq0_unweighted_density,150,287,0.07402253
CWLD_aq0_unweighted_density,151,288,0.13321404
CWLD_aq0_unweighted_density,152,289,0.121009365
CWLD_aq0_unweighted_density,153,290,0.144008
CWLD_aq0_unweighted_density,154,291,0.12133841
CWLD_aq0_unweighted_density,155,292,0.09603677
CWLD_aq0_unweighted_density,156,302,0.047493562
CWLD_aq0_unweighted_density,157,303,0.04463545
CWLD_aq0_unweighted_density,158,304,0.05100514
CWLD_aq0_unweighted_density,159,305,0.05814595
CWLD_aq0_unweighted_density,160,306,0.051305197
CWLD_aq0_unweighted_density,161,307,0.06402346
CWLD_aq0_unweighted_density,162,308,0.07514292
CWLD_aq0_unweighted_density,163,309,0.07147705
CWLD_aq0_unweighted_density,164,314,0.056380093
CWLD_aq0_unweighted_density,165,315,0.06563837
